calendar_year,p1_1stserve_pwon,p1_1stserve_success,p1_2ndserve_pwon,p1_aces,p1_breakpoints_won,p1_doublefaults,p1_max_games_row,p1_max_points_row,p1_servgames_won,p1_tiebreaks_won,p1_total_games_won,p1_total_points_won,p2_1stserve_pwon,p2_1stserve_success,p2_2ndserve_pwon,p2_aces,p2_breakpoints_won,p2_doublefaults,p2_max_games_row,p2_max_points_row,p2_servgames_won,p2_tiebreaks_won,p2_total_games_won,p2_total_points_won,player1_1st_set,player1_2nd_set,player1_3rd_set,player1_4th_set,player1_5th_set,player1_country,player1_name,player1_seed,player1_surname,player1_total_sets,player2_1st_set,player2_2nd_set,player2_3rd_set,player2_4th_set,player2_5th_set,player2_country,player2_name,player2_seed,player2_surname,player2_total_sets,tournament,tournament_phase
[2016],,,,,,,,,,,,,,,,,,,,,,,,,7,6,7,0,0,ESP,Fernando,,Verdasco,3,5,4,5,0,0,USA,Steve,33,Johnson,0,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,7,7,7,0,0,FRA,Mathias,,Bourgue,3,5,6,6,0,0,ESP,,,,0,2577,Round of 128
[2016],55,86,26,4,6,5,5,6,15,,22,122,45,60,24,11,5,2,7,10,13,,18,122,7,3,6,6,0,ARG,Marco,,Trungelliti,3,6,6,4,2,0,HRV,Marin,10,Cilic,1,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,4,7,6,0,ESP,Albert,,Ramos-Vinolas,3,3,6,5,0,0,ARG,Horacio,,Zeballos,1,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,6,0,SVK,Andrej,,Martin,3,2,3,6,4,0,ESP,,,,1,2577,Round of 128
[2016],61,92,28,4,1,7,3,5,17,,19,123,71,82,26,16,4,5,9,8,21,,26,152,6,7,5,1,0,GEO,Nikoloz,,Basilashvili,1,7,6,7,6,0,GBR,Kyle,,Edmund,3,2577,Round of 128
[2016],54,81,23,8,5,2,5,7,14,,19,141,63,88,33,12,6,6,4,6,16,,23,151,3,6,4,6,0,FRA,,,,1,6,4,6,7,0,FRA,Lucas,29,Pouille,3,2577,Round of 128
[2016],60,96,24,5,4,8,3,5,16,,20,132,68,95,22,14,6,2,9,9,19,,25,155,6,6,0,3,5,CZE,,,,2,3,3,6,6,7,GBR,Andy,2,Murray,3,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,3,1,7,3,0,USA,Sam,,Querrey,1,6,6,6,6,0,USA,Bjorn,,Fratangelo,3,2577,Round of 128
[2016],27,52,16,1,2,,2,5,6,,8,77,42,60,12,3,7,,5,8,11,,18,99,1,3,4,0,0,BRA,Thomaz,,Bellucci,0,6,6,6,0,0,FRA,Richard,9,Gasquet,3,2577,Round of 128
[2016],95,117,21,40,4,5,3,10,21,,27,174,79,127,36,5,3,2,3,6,20,,24,157,6,7,7,7,0,USA,John,15,Isner,3,7,6,6,5,0,AUS,John,,Millman,1,2577,Round of 128
[2016],44,60,22,14,4,2,3,7,14,,18,104,37,57,17,5,1,5,3,5,10,,11,84,6,6,6,0,0,AUS,Bernard,20,Tomic,3,3,4,4,0,0,USA,,,,0,2577,Round of 128
[2016],32,39,15,5,7,1,4,7,11,,18,100,36,65,17,7,1,2,1,4,6,,7,69,6,6,6,0,0,HRV,Borna,,Coric,3,3,1,3,0,0,USA,Taylor,,Fritz,0,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,0,0,DOM,,,,3,5,4,3,0,0,UKR,Illya,,Marchenko,0,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,6,0,TUN,Malek,,Jaziri,3,4,6,1,2,0,DEU,,,,1,2577,Round of 128
[2016],23,46,12,6,2,4,2,4,4,,6,59,28,39,18,6,8,1,4,9,10,,18,90,3,2,1,0,0,CAN,Vasek,,Pospisil,0,6,6,6,0,0,CZE,,7,,3,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,4,0,AUT,Gerald,,Melzer,1,4,6,6,6,0,SVN,Aljaz,,Bedene,3,2577,Round of 128
[2016],45,69,18,6,3,4,3,5,11,,14,92,43,50,26,5,7,1,9,17,15,,22,124,6,2,5,1,0,ESP,Inigo,,Cervantes,1,3,6,7,6,0,AUT,Dominic,13,Thiem,3,2577,Round of 128
[2016],34,38,6,1,,,9,14,10,,18,87,26,46,7,10,,,1,4,3,,3,38,6,6,6,0,0,ESP,Rafael,4,Nadal,3,1,1,1,0,0,AUS,,,,0,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,0,0,TUR,,,,0,6,6,6,0,0,BEL,Steve,,Darcis,3,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,4,4,6,2,0,ITA,Thomas,,Fabbiano,1,6,6,3,6,0,ESP,Feliciano,21,Lopez,3,2577,Round of 128
[2016],43,69,7,,1,1,1,6,8,,9,76,49,64,14,,5,2,4,6,13,,18,105,1,4,4,0,0,KOR,Hyeon,,Chung,0,6,6,6,0,0,FRA,Quentin,,Halys,3,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,7,6,6,6,0,ESP,Pablo,,Carreno Busta,3,6,7,4,4,0,ARG,Federico,31,Delbonis,1,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,0,0,ARG,Facundo,,Bagnis,3,0,2,6,0,0,FRA,Kenny,,de Schepper,0,2577,Round of 128
[2016],57,73,22,11,5,,3,8,16,,22,131,60,87,16,2,3,,4,5,14,,17,111,3,6,6,7,0,URY,Pablo,25,Cuevas,3,6,2,3,6,0,DEU,Tobias,,Kamke,1,2577,Round of 128
[2016],63,93,25,2,5,1,5,7,16,,22,148,70,114,24,4,5,1,5,9,16,,21,144,2,7,6,7,0,PRT,Joao,26,Sousa,3,6,6,4,5,0,BIH,Damir,,Dzumhur,1,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,4,4,7,6,0,NLD,Thiemo,,De Bakker,1,6,6,5,7,0,ESP,Guillermo,,Garcia-Lopez,3,2577,Round of 128
[2016],34,46,14,1,7,,11,11,11,,18,93,28,58,10,2,1,,1,7,5,,6,54,6,6,6,0,0,SRB,Novak,1,Djokovic,3,4,1,1,0,0,TPE,,,,0,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,0,0,LUX,,,,0,7,6,6,0,0,CYP,,,,3,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6,0,ESP,,,,3,7,2,2,4,0,DEU,Philipp,24,Kohlschreiber,1,2577,Round of 128
[2016],42,54,21,2,5,4,7,6,13,,19,96,26,41,17,3,1,2,2,5,8,,9,74,7,6,6,0,0,FRA,Nicolas,,Mahut,3,6,2,1,0,0,LTU,Ricardas,,Berankis,0,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,0,0,RUS,,,,0,6,6,6,0,0,ESP,Roberto,14,Bautista Agut,3,2577,Round of 128
[2016],60,87,16,6,,1,1,5,14,,15,95,59,72,22,10,,2,6,13,19,,24,126,4,4,7,0,0,USA,Rajeev,,Ram,1,6,6,6,6,0,CZE,Jiri,,Vesely,3,2577,Round of 128
[2016],55,75,22,18,2,9,5,7,15,,17,113,43,48,29,9,4,7,5,8,16,,20,116,4,2,6,5,0,ZAF,Kevin,18,Anderson,1,6,6,1,7,0,FRA,,,,3,2577,Round of 128
[2016],34,45,24,4,6,1,5,7,13,,19,99,35,54,20,1,2,2,2,6,10,,12,79,7,6,6,0,0,ESP,Marcel,,Granollers,3,5,4,3,0,0,ITA,Fabio,32,Fognini,0,2577,Round of 128
[2016],39,60,13,2,1,4,1,5,10,,11,82,45,61,21,8,4,3,3,6,14,,18,103,3,4,4,0,0,DEU,Jan-Lennard,,Struff,0,6,6,6,0,0,FRA,Jo-Wilfried,6,Tsonga,3,2577,Round of 128
[2016],33,40,15,1,,5,9,6,11,,18,88,19,33,13,1,,1,1,4,3,,3,52,6,6,6,0,0,ESP,,11,,3,1,2,0,0,0,RUS,Evgeny,,Donskoy,0,2577,Round of 128
[2016],77,122,26,6,6,8,4,11,19,,25,173,75,111,30,16,5,5,5,8,18,,24,179,6,6,6,1,6,FRA,,,,3,4,7,4,6,3,COL,Santiago,,Giraldo,2,2577,Round of 128
[2016],21,44,10,,2,2,2,5,3,,5,58,37,53,13,,8,2,10,8,10,,18,90,3,0,2,0,0,ITA,Paolo,,Lorenzi,0,6,6,6,0,0,ARG,,,,3,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,4,3,5,0,UZB,Denis,,Istomin,1,3,6,6,7,0,ARG,,,,3,2577,Round of 128
[2016],39,57,18,3,6,,4,11,12,,18,97,34,66,13,6,2,,2,4,8,,10,71,6,6,6,0,0,BEL,David,12,Goffin,3,3,3,4,0,0,FRA,Gregoire,,Barrere,0,2577,Round of 128
[2016],43,60,18,2,6,1,5,7,12,,18,96,24,40,18,4,2,3,3,5,7,,9,74,6,6,6,0,0,JPN,Kei,5,Nishikori,3,3,3,3,0,0,RUS,Andrey,,Kuznetsov,0,2577,Round of 64
[2016],119,143,37,41,3,10,3,7,33,,37,215,108,135,37,12,1,4,3,7,30,,33,206,6,6,7,6,12,HRV,Ivo,27,Karlovic,3,7,3,6,7,10,AUS,Jordan,,Thompson,2,2577,Round of 64
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,7,6,0,0,USA,Jack,23,Sock,3,3,6,2,0,0,DEU,Dustin,,Brown,0,2577,Round of 64
[2016],44,56,28,6,7,3,9,8,14,,21,130,39,67,29,8,3,5,5,6,10,,13,108,6,6,3,6,0,RUS,Teymuraz,,Gabashvili,3,3,2,6,2,0,FRA,Benoit,19,Paire,1,2577,Round of 64
[2016],50,76,24,7,1,2,2,10,12,,13,98,48,59,21,12,4,1,4,8,14,,19,116,6,3,4,0,0,JPN,Taro,,Daniel,0,7,6,6,0,0,CHE,Stan,3,Wawrinka,3,2577,Round of 64
[2016],40,45,16,8,,2,5,8,14,,18,86,42,55,12,5,,4,1,5,10,,10,65,6,6,6,0,0,FRA,Jeremy,30,Chardy,3,4,2,4,0,0,CZE,Adam,,Pavlasek,0,2577,Round of 64
[2016],,,,,,,,,,,,,,,,,,,,,,,,,3,5,4,0,0,ITA,Andreas,,Seppi,0,6,7,6,0,0,LVA,Ernests,,Gulbis,3,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,7,0,DEU,Alexander,,Zverev,3,7,2,6,5,0,FRA,Pierre-Hugues,,Herbert,1,2577,Round of 128
[2016],,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,0,0,HRV,Ivan,,Dodig,0,6,6,6,0,0,ESP,Fernando,,Verdasco,3,2577,Round of 64
[2016],50,81,22,5,6,2,5,6,13,,19,127,46,78,21,3,3,3,5,6,9,,12,116,6,6,7,0,0,ESP,Albert,,Ramos-Vinolas,3,3,4,5,0,0,ARG,Marco,,Trungelliti,0,2577,Round of 64
[2016],62,96,20,5,5,4,8,16,14,,19,138,57,84,26,3,7,4,4,12,17,,24,137,2,6,6,2,3,FRA,Mathias,,Bourgue,2,6,2,4,6,6,GBR,Andy,2,Murray,3,2577,Round of 64
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,USA,John,15,Isner,3,4,4,4,0,0,GBR,Kyle,,Edmund,0,2577,Round of 64
[2016],38,47,13,9,,,9,6,12,,18,89,29,44,11,4,,,1,5,6,,6,56,6,6,6,0,0,AUS,Nick,17,Kyrgios,3,3,2,1,0,0,NLD,Igor,,Sijsling,0,2577,Round of 64
[2016],78,119,32,9,7,4,3,8,17,,25,172,76,115,27,2,8,2,5,6,19,,27,187,4,1,7,7,6,FRA,Gilles,16,Simon,3,6,6,5,6,4,ARG,Guido,,Pella,2,2577,Round of 64
[2016],,,,,,,,,,,,,,,,,,,,,,,,,7,3,0,0,0,SRB,Dusan,,Lajovic,0,6,6,6,0,0,SRB,Viktor,22,Troicki,0,2577,Round of 64
[2016],30,49,25,2,1,2,3,6,9,,10,79,40,54,23,2,4,1,5,7,14,,19,105,1,6,3,0,0,USA,Bjorn,,Fratangelo,0,6,7,6,0,0,FRA,Richard,9,Gasquet,3,2577,Round of 64
[2016],53,81,19,1,6,2,5,5,13,,19,116,30,50,19,2,2,4,3,5,9,,11,92,6,7,6,0,0,SVK,Andrej,,Martin,3,3,5,3,0,0,FRA,Lucas,29,Pouille,0,2577,Round of 64
[2016],41,54,22,7,,1,7,14,14,,19,94,29,44,10,4,,3,1,5,8,,8,61,6,7,6,0,0,CAN,Milos,8,Raonic,3,1,6,1,0,0,FRA,Adrian,,Mannarino,0,2577,Round of 64
[2016],38,51,17,1,2,3,4,12,11,,13,83,41,50,26,10,5,1,4,12,15,,20,107,1,6,2,4,0,TUN,Malek,,Jaziri,1,6,2,6,6,0,CZE,,7,,3,2577,Round of 64
[2016],53,62,28,19,2,5,5,6,16,,20,130,57,81,26,11,1,9,3,12,14,,15,113,7,6,7,0,0,URY,Pablo,25,Cuevas,3,6,3,6,0,0,FRA,Quentin,,Halys,0,2577,Round of 64
[2016],65,89,34,22,7,1,5,9,20,,28,157,65,92,22,10,5,2,3,14,19,,24,138,7,6,4,5,6,SVN,Aljaz,,Bedene,3,6,3,6,7,2,ESP,Pablo,,Carreno Busta,2,2577,Round of 64
[2016],,,,,,,,,,,,,,,,,,,,,,,,,2,5,3,0,0,PRT,Joao,26,Sousa,0,6,7,6,0,0,LVA,Ernests,,Gulbis,3,2577,Round of 64
[2016],39,56,26,5,3,4,3,9,12,,15,107,41,59,30,7,5,7,5,13,14,,20,118,5,4,6,0,0,ESP,Guillermo,,Garcia-Lopez,0,7,6,7,0,0,AUT,Dominic,13,Thiem,3,2577,Round of 64
[2016],39,56,9,,8,2,9,9,10,,18,90,23,50,12,,2,3,2,4,4,,6,59,6,6,6,0,0,ESP,Rafael,4,Nadal,3,3,0,3,0,0,ARG,Facundo,,Bagnis,0,2577,Round of 64
[2016],33,51,19,2,2,5,2,6,9,,11,87,48,65,18,6,6,1,5,10,12,,19,107,6,4,1,0,0,FRA,,,,0,7,6,6,0,0,ESP,Roberto,14,Bautista Agut,3,2577,Round of 64
[2016],72,100,23,15,2,2,3,6,18,,20,134,58,80,30,17,3,6,5,5,18,,23,139,6,2,6,6,0,AUS,Bernard,20,Tomic,1,3,6,7,7,0,HRV,Borna,,Coric,3,2577,Round of 64
[2016],47,70,20,4,5,4,5,7,14,,19,109,34,53,22,3,2,5,3,7,10,,12,94,7,6,6,0,0,SRB,Novak,1,Djokovic,3,5,3,4,0,0,BEL,Steve,,Darcis,0,2577,Round of 64
[2016],41,62,14,11,3,7,3,7,9,,12,89,50,71,15,5,7,2,8,6,14,,21,110,1,6,1,4,0,FRA,,,,1,6,3,6,6,0,DEU,Alexander,,Zverev,3,2577,Round of 64
[2016],60,81,28,11,3,3,3,8,16,,20,139,70,96,26,5,7,5,7,6,20,,27,156,7,6,3,2,2,CYP,,,,2,6,3,6,6,6,FRA,Jo-Wilfried,6,Tsonga,3,2577,Round of 64
[2016],20,43,11,1,2,,2,5,3,,5,46,18,28,11,3,6,,6,9,7,,13,68,3,2,0,0,0,FRA,Nicolas,,Mahut,0,6,6,1,0,0,ESP,Marcel,,Granollers,0,2577,Round of 64
[2016],31,41,23,4,7,,7,8,12,,19,96,41,69,10,4,2,,3,4,8,,10,77,7,6,6,0,0,BEL,David,12,Goffin,3,5,1,4,0,0,ARG,,,,0,2577,Round of 64
[2016],,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,0,0,CZE,Jiri,,Vesely,0,6,6,6,0,0,ESP,,,,3,2577,Round of 64
[2016],56,89,19,4,1,,3,4,11,,12,105,57,69,18,14,3,,3,6,15,,19,124,3,6,3,0,0,DOM,,,,0,6,7,6,0,0,ESP,Feliciano,21,Lopez,3,2577,Round of 64
[2016],58,92,18,6,11,3,3,6,13,,24,150,55,110,17,1,6,1,2,7,9,,16,133,6,6,6,6,0,ESP,,11,,3,7,3,4,2,0,ARG,,,,1,2577,Round of 64
[2016],76,116,33,10,5,1,4,5,19,,25,171,83,116,27,8,7,7,5,6,21,,28,182,7,4,4,6,4,USA,Jack,23,Sock,2,6,6,6,4,6,ESP,Albert,,Ramos-Vinolas,3,2577,Round of 32
[2016],41,58,20,,7,3,5,7,11,,19,120,38,79,17,,3,6,3,5,8,,11,94,7,6,6,0,0,CAN,Milos,8,Raonic,3,6,2,3,0,0,SVK,Andrej,,Martin,0,2577,Round of 32
[2016],43,56,16,14,,5,1,6,11,,11,76,56,64,12,8,,2,5,7,15,,19,98,1,4,6,0,0,HRV,Ivo,27,Karlovic,0,6,6,7,0,0,GBR,Andy,2,Murray,3,2577,Round of 32
[2016],62,97,23,4,8,7,4,5,15,,23,151,69,105,19,7,8,7,4,7,15,,23,154,6,6,3,2,6,JPN,Kei,5,Nishikori,3,3,4,6,6,4,ESP,Fernando,,Verdasco,2,2577,Round of 32
[2016],47,74,13,8,1,,1,5,9,,10,92,39,54,29,8,5,,3,6,13,,19,107,2,6,2,0,0,AUS,Nick,17,Kyrgios,0,6,7,6,0,0,FRA,Richard,9,Gasquet,3,2577,Round of 32
[2016],77,103,23,34,4,4,6,7,20,,25,144,76,101,18,4,4,4,4,6,20,,24,144,7,4,2,6,6,USA,John,15,Isner,3,6,6,6,4,2,RUS,Teymuraz,,Gabashvili,2,2577,Round of 32
[2016],46,68,11,6,2,2,2,4,10,,12,77,36,48,24,4,5,2,3,8,14,,19,104,4,3,5,0,0,FRA,Jeremy,30,Chardy,0,6,6,7,0,0,CHE,Stan,3,Wawrinka,3,2577,Round of 32
[2016],34,68,16,,1,3,3,5,7,,8,81,39,49,17,,6,3,7,5,12,,18,102,4,2,2,0,0,FRA,Gilles,16,Simon,0,6,6,6,0,0,SRB,Viktor,22,Troicki,3,2577,Round of 32
[2016],,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,ESP,Rafael,4,Nadal,,0,0,0,0,0,ESP,Marcel,,Granollers,,2577,Round of 32
[2016],51,73,20,6,1,5,2,5,14,,16,113,56,77,34,6,5,2,3,8,19,,24,140,7,3,3,3,0,DEU,Alexander,,Zverev,1,6,6,6,6,0,AUT,Dominic,13,Thiem,3,2577,Round of 32
[2016],49,64,10,4,6,5,6,5,12,,19,111,47,81,17,6,2,1,2,6,9,,11,95,6,7,6,0,0,ESP,,11,,3,4,6,1,0,0,ESP,Feliciano,21,Lopez,0,2577,Round of 32
[2016],,,,,,,,,,,,,,,,,,,,,,,,,6,4,6,4,6,BEL,David,12,Goffin,3,2,6,3,6,2,ESP,,,,2,2577,Round of 32
[2016],8,14,2,,,,1,5,2,,2,25,21,29,2,,,,3,7,4,,5,33,2,0,0,0,0,LVA,Ernests,,Gulbis,0,5,0,0,0,0,FRA,Jo-Wilfried,6,Tsonga,0,2577,Round of 32
[2016],42,64,29,5,1,,2,5,15,,16,110,61,75,30,10,4,,5,6,19,,23,132,6,3,2,5,0,URY,Pablo,25,Cuevas,1,4,6,6,7,0,CZE,,7,,3,2577,Round of 32
[2016],,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,0,0,HRV,Borna,,Coric,0,6,6,6,0,0,ESP,Roberto,14,Bautista Agut,3,2577,Round of 32
[2016],48,71,12,5,7,,4,8,11,,18,107,34,53,11,8,2,,2,5,6,,8,78,6,6,6,0,0,SRB,Novak,1,Djokovic,3,2,3,3,0,0,SVN,Aljaz,,Bedene,0,2577,Round of 32
[2016],39,62,16,7,1,4,2,5,9,,10,89,48,66,16,2,5,2,5,6,13,,18,105,2,4,4,0,0,CAN,Milos,8,Raonic,0,6,6,6,0,0,ESP,Albert,,Ramos-Vinolas,3,2577,Round of 16
[2016],61,85,18,9,2,3,4,5,15,,18,125,60,84,34,19,5,4,3,8,19,,25,150,6,7,3,2,0,SRB,Viktor,22,Troicki,1,7,6,6,6,0,CHE,Stan,3,Wawrinka,3,2577,Round of 16
[2016],64,87,15,18,,4,1,4,13,,13,107,51,62,29,9,,6,3,7,16,,19,127,6,4,3,0,0,USA,John,15,Isner,0,7,6,6,0,0,GBR,Andy,2,Murray,3,2577,Round of 16
[2016],48,77,16,3,3,4,3,5,11,,14,93,42,58,26,6,7,2,6,7,15,,22,113,4,2,6,2,0,JPN,Kei,5,Nishikori,1,6,6,4,6,0,FRA,Richard,9,Gasquet,3,2577,Round of 16
[2016],52,80,18,2,9,5,5,8,13,,22,140,57,103,15,1,6,2,2,5,10,,16,118,3,6,6,7,0,SRB,Novak,1,Djokovic,3,6,4,1,5,0,ESP,Roberto,14,Bautista Agut,1,2577,Round of 16
[2016],55,87,19,2,1,3,2,5,12,,14,110,60,79,24,3,6,3,5,8,18,,24,135,2,7,1,4,0,ESP,Marcel,,Granollers,1,6,6,6,6,0,AUT,Dominic,13,Thiem,3,2577,Round of 16
[2016],43,58,27,7,7,3,5,9,15,,22,130,40,62,32,7,2,9,3,6,11,,13,98,4,6,6,6,0,BEL,David,12,Goffin,3,6,2,2,3,0,LVA,Ernests,,Gulbis,1,2577,Round of 16
[2016],38,54,17,4,,3,1,7,11,,11,88,46,62,23,5,,1,3,7,15,,19,101,3,5,3,0,0,ESP,,11,,0,6,7,6,0,0,CZE,,7,,3,2577,Round of 16
[2016],49,92,27,2,3,4,5,6,12,,15,117,52,69,27,11,7,4,7,7,16,,24,141,7,6,0,2,0,FRA,Richard,9,Gasquet,1,5,7,6,6,0,GBR,Andy,2,Murray,3,2577,Quarter-Final
[2016],36,59,15,2,1,,3,3,8,,9,75,36,47,29,8,5,,5,7,13,,19,106,2,1,6,0,0,ESP,Albert,,Ramos-Vinolas,0,6,6,7,0,0,CHE,Stan,3,Wawrinka,3,2577,Quarter-Final
[2016],36,51,20,,6,1,7,9,13,,19,93,31,46,13,,2,3,3,6,9,,11,69,6,7,6,0,0,SRB,Novak,1,Djokovic,3,3,5,3,0,0,CZE,,7,,0,2577,Quarter-Final
[2016],61,92,24,2,8,3,9,7,14,,23,147,52,76,21,3,6,9,6,7,11,,17,130,4,7,6,6,0,AUT,Dominic,13,Thiem,3,6,6,4,1,0,BEL,David,12,Goffin,1,2577,Quarter-Final
[2016],43,64,22,1,1,2,2,5,13,,14,94,58,73,22,3,5,2,5,8,17,,22,121,4,2,6,2,0,CHE,Stan,3,Wawrinka,1,6,6,4,6,0,GBR,Andy,2,Murray,3,2577,Semi-Final
[2016],36,50,16,2,6,1,5,6,12,,18,93,27,50,15,2,1,3,3,5,6,,7,63,6,6,6,0,0,SRB,Novak,1,Djokovic,3,2,1,4,0,0,AUT,Dominic,13,Thiem,0,2577,Semi-Final
[2016],49,76,20,4,7,3,5,9,14,,21,122,34,55,22,5,3,3,4,7,10,,13,97,3,6,6,6,0,SRB,Novak,1,Djokovic,3,6,1,2,4,0,GBR,Andy,2,Murray,1,2577,Final
[2017],31,51,11,,3,7,5,4,8,,11,72,42,64,11,,4,4,3,9,10,,14,86,2,6,3,0,0,DEU,,,,1,6,2,6,0,0,SRB,Laslo,28,Djere,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,4,7,0,0,ITA,Simone,,Bolelli,2,6,6,6,0,0,CHL,Cristian,,Garin,1,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,GBR,Brydan,,Klein,0,6,6,0,0,0,DEU,Maximilian,24,Marterer,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,ARG,Facundo,3,Bagnis,0,5,0,0,0,0,CHL,Nicolas,,Jarry,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ITA,Marco,8,Cecchinato,2,4,4,0,0,0,ITA,,,,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,0,0,DEU,,,,0,6,6,0,0,0,ARG,Guido,22,Andreozzi,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,KAZ,Dmitry,,Popko,2,2,4,0,0,0,ESP,,,,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,0,0,ESP,Inigo,,Cervantes,0,7,6,0,0,0,ITA,Salvatore,,Caruso,2,2577,Qualification
[2017],58,81,9,14,1,3,3,5,15,,17,94,64,85,4,6,1,1,3,9,15,,16,98,4,7,6,0,0,USA,Reilly,,Opelka,2,6,6,4,0,0,ESP,,,,1,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,ARG,Leonardo,,Mayer,2,2,1,0,0,0,BRA,,30,,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,AUS,Matthew,,Ebden,0,6,6,0,0,0,USA,Bjorn,32,Fratangelo,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,USA,,,,2,2,0,0,0,0,IRL,,,,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,COL,Santiago,9,Giraldo,2,1,4,0,0,0,SVN,,,,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,2,6,7,0,0,RUS,Teymuraz,,Gabashvili,2,6,2,5,0,0,ESP,Roberto,27,Carballes Baena,1,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,BLR,Ilya,,Ivashka,2,2,2,0,0,0,BEL,Kimmer,,Coppejans,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,BLR,Uladzimir,,Ignatik,2,1,2,0,0,0,CHN,Di,,Wu,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,0,SVK,Lukas,11,Lacko,0,6,6,0,0,0,CAN,Steven,,Diez,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,0,0,BEL,,,,2,5,6,0,0,0,TPE,,,,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,AUS,,,,0,6,6,0,0,0,PRT,Pedro,,Sousa,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,USA,Mackenzie,,McDonald,2,1,4,0,0,0,AUS,Akira,,Santillan,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,ITA,Lorenzo,,Giustino,0,6,6,0,0,0,ITA,Stefano,,Napolitano,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,4,7,4,0,0,ITA,Stefano,,Travaglia,1,6,6,6,0,0,DEU,Peter,31,Gojowczyk,2,2577,Qualification
[2017],37,52,6,2,6,1,8,15,10,,16,76,32,55,4,1,2,6,3,7,6,,8,54,6,4,6,0,0,ROU,Marius,1,Copil,2,0,6,2,0,0,CAN,Denis,,Shapovalov,1,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,0,0,SVK,Andrej,12,Martin,1,3,6,6,0,0,SWE,Elias,,Ymer,2,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,USA,Bradley,,Klahn,2,2,3,0,0,0,AUS,John-Patrick,,Smith,0,2577,Qualification
[2017],,,,,,,,,,,,,,,,,,,,,,,,,6,3,7,0,0,CZE,Jan,,Satral,2,2,6,6,0,0,CZE,Lukas,,Rosol,1,2577,Qualification
