calendar_year,p1_1stserve_pwon,p1_1stserve_success,p1_2ndserve_pwon,p1_aces,p1_breakpoints_won,p1_doublefaults,p1_max_games_row,p1_max_points_row,p1_servgames_won,p1_tiebreaks_won,p1_total_games_won,p1_total_points_won,p2_1stserve_pwon,p2_1stserve_success,p2_2ndserve_pwon,p2_aces,p2_breakpoints_won,p2_doublefaults,p2_max_games_row,p2_max_points_row,p2_servgames_won,p2_tiebreaks_won,p2_total_games_won,p2_total_points_won,player1_1st_set,player1_2nd_set,player1_3rd_set,player1_4th_set,player1_5th_set,player1_country,player1_name,player1_seed,player1_surname,player1_total_sets,player2_1st_set,player2_2nd_set,player2_3rd_set,player2_4th_set,player2_5th_set,player2_country,player2_name,player2_seed,player2_surname,player2_total_sets,tournament,tournament_phase
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,0,0,ZAF,Lloyd,11,Harris,2,1,6,0,0,0,DEU,Dustin,,Brown,0,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,USA,Christopher,,Eubanks,2,3,3,0,0,0,ESP,Pedro,,Martinez,0,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,JPN,Hiroki,,Moriya,0,6,6,0,0,0,ITA,Luca,,Vanni,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,4,4,0,0,0,CAN,Peter,10,Polansky,0,6,6,0,0,0,AUS,Thanasi,32,Kokkinakis,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,6,0,0,0,SRB,Miomir,16,Kecmanovic,2,2,1,0,0,0,BRA,Thiago,17,Monteiro,0,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,4,5,0,0,DEU,Oscar,,Otte,1,4,6,7,0,0,DEU,Rudolf,,Molleker,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,7,6,0,0,0,CHE,Henri,,Laaksonen,2,6,2,0,0,0,PRT,Joao,,Domingues,0,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,IND,Prajnesh,6,Gunneswaran,2,7,4,4,0,0,JPN,Yosuke,,Watanuki,1,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,3,4,0,0,USA,,,,1,3,6,6,0,0,FRA,,,,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,ITA,Paolo,4,Lorenzi,0,6,6,0,0,0,GBR,Daniel,,Evans,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,DEU,Mats,,Moraing,0,6,6,0,0,0,POL,Kamil,,Majchrzak,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,0,0,ITA,Lorenzo,1,Sonego,1,7,0,7,0,0,JPN,Tatsuma,,Ito,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,7,6,1,0,0,CHN,Ze,,Zhang,1,6,7,6,0,0,USA,Bjorn,24,Fratangelo,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,4,2,0,0,0,BEL,Kimmer,,Coppejans,0,6,6,0,0,0,ITA,Stefano,27,Travaglia,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,2,6,3,0,0,BRB,Darian,,King,1,6,3,6,0,0,SRB,Viktor,,Troicki,2,2565,Qualification
[2019],,,,,,,,,,,,,,,,,,,,,,,,,3,7,4,0,0,ARG,Marco,13,Trungelliti,1,6,5,6,0,0,USA,Mitchell,,Krueger,2,2565,Qualification
[2019],43,70,21,4,5,12,5,7,10,,15,116,55,92,18,10,8,1,7,7,13,,21,132,6,3,4,2,0,USA,Michael,,Mmoh,1,3,6,6,6,0,MDA,Radu,,Albot,3,2565,Round of 128
[2019],52,71,21,17,7,5,4,7,16,,23,124,49,79,12,5,2,1,2,5,11,,13,98,6,5,6,6,0,ZAF,Kevin,5,Anderson,3,3,7,2,1,0,FRA,Adrian,,Mannarino,1,2565,Round of 128
[2019],40,71,24,2,1,2,1,5,11,,12,88,47,59,16,20,4,6,3,9,14,,19,110,6,3,3,0,0,SRB,Miomir,,Kecmanovic,0,7,6,6,0,0,ESP,Fernando,26,Verdasco,3,2565,Round of 128
[2019],51,61,31,23,6,3,3,7,18,,24,127,49,65,17,8,1,5,2,5,12,,14,100,6,6,6,6,0,ITA,Stefano,,Travaglia,3,7,2,3,2,0,ARG,Guido,,Andreozzi,1,2565,Round of 128
[2019],57,76,20,21,5,9,4,7,14,,19,130,66,91,26,11,6,9,5,7,16,,23,142,4,6,6,3,0,USA,Christopher,,Eubanks,1,6,4,7,6,0,GEO,Nikoloz,19,Basilashvili,3,2565,Round of 128
[2019],71,88,25,15,,4,3,7,21,,25,135,66,82,28,9,,8,3,7,19,,20,126,6,6,6,7,0,GRC,Stefanos,14,Tsitsipas,3,7,4,3,6,0,ITA,Matteo,,Berrettini,1,2565,Round of 128
[2019],45,64,20,5,1,5,3,7,13,,14,101,47,59,26,9,4,3,3,5,16,,20,109,5,4,5,0,0,ESP,Guillermo,,Garcia-Lopez,0,7,6,7,0,0,NLD,Robin,,Haase,3,2565,Round of 128
[2019],44,59,20,7,5,3,4,9,13,,19,99,38,59,17,7,2,4,2,6,10,,12,81,7,6,6,0,0,USA,Frances,,Tiafoe,3,6,3,3,0,0,IND,Prajnesh,,Gunneswaran,0,2565,Round of 128
[2019],32,46,22,5,7,,7,7,12,,19,103,47,69,7,5,2,,3,5,8,,10,80,6,7,6,0,0,URY,Pablo,,Cuevas,3,4,5,1,0,0,SRB,Dusan,,Lajovic,0,2565,Round of 128
[2019],41,65,19,12,2,11,3,6,10,,12,85,40,54,16,6,6,2,5,7,13,,19,107,4,3,5,0,0,AUS,James,,Duckworth,0,6,6,7,0,0,ESP,Rafael,2,Nadal,3,2565,Round of 128
[2019],59,69,18,18,5,8,5,9,17,,22,128,49,71,21,6,1,4,3,6,13,,14,105,4,6,6,6,0,BGR,Grigor,20,Dimitrov,3,6,3,1,4,0,SRB,Janko,,Tipsarevic,1,2565,Round of 128
[2019],54,80,23,14,4,10,5,11,15,,19,128,59,99,25,3,4,3,3,6,16,,21,133,4,6,6,3,0,AUS,Jason,,Kubler,1,6,7,2,6,0,ITA,Thomas,,Fabbiano,3,2565,Round of 128
[2019],74,87,42,40,1,6,3,7,23,,27,142,92,106,20,47,1,2,3,7,23,,25,147,7,7,6,7,0,USA,Reilly,,Opelka,3,6,6,7,6,0,USA,John,9,Isner,1,2565,Round of 128
[2019],33,59,14,9,1,5,2,5,9,,10,68,46,56,18,9,7,2,7,12,15,,22,109,1,3,6,0,0,DEU,Rudolf,,Molleker,1,6,6,4,6,0,ARG,Diego,18,Schwartzman,3,2565,Round of 128
[2019],38,49,25,5,,8,1,5,12,,12,90,48,61,23,9,,2,7,9,15,,20,108,5,1,6,0,0,JPN,Tatsuma,,Ito,0,7,6,7,0,0,GBR,Daniel,,Evans,3,2565,Round of 128
[2019],62,87,19,8,3,6,5,6,17,,20,130,69,88,24,19,5,11,5,8,19,,24,141,7,6,2,3,2,AUS,Marc,,Polmans,2,5,1,6,6,6,USA,Denis,,Kudla,3,2565,Round of 128
[2019],49,76,27,6,2,5,3,9,14,,16,108,53,66,14,15,5,4,4,8,16,,21,120,6,3,4,3,0,DEU,Peter,,Gojowczyk,1,3,6,6,6,0,RUS,Karen,10,Khachanov,3,2565,Round of 128
[2019],46,60,16,5,4,2,6,12,15,,19,97,37,55,23,1,1,2,2,7,12,,13,87,6,7,6,0,0,AUS,Alex,27,de Minaur,3,4,5,4,0,0,PRT,Pedro,,Sousa,0,2565,Round of 128
[2019],55,78,24,12,5,,5,9,16,,21,116,52,73,14,7,4,,5,8,14,,18,114,6,1,2,6,6,SRB,Viktor,,Troicki,3,1,6,6,1,4,ESP,Roberto,,Carballes Baena,2,2565,Round of 128
[2019],47,67,31,5,4,9,4,7,14,,18,118,45,63,29,8,5,4,3,8,15,,20,124,4,4,6,4,0,RUS,Andrey,,Rublev,1,6,6,2,6,0,USA,Mackenzie,,McDonald,3,2565,Round of 128
[2019],56,82,28,9,4,6,3,6,15,,19,130,68,95,22,20,5,2,3,6,17,,23,140,4,6,6,3,0,BIH,Mirza,,Basic,1,6,7,4,6,0,CHE,Henri,,Laaksonen,3,2565,Round of 128
[2019],29,46,14,5,,3,1,3,8,,8,60,43,49,15,13,,1,7,9,14,,19,94,3,0,5,0,0,GBR,Kyle,13,Edmund,0,6,6,7,0,0,CZE,,,,3,2565,Round of 128
[2019],35,51,11,9,,3,1,4,10,,10,63,49,60,15,9,,1,3,11,15,,19,98,1,6,3,0,0,ESP,Feliciano,,Lopez,0,6,7,6,0,0,AUS,Jordan,,Thompson,3,2565,Round of 128
[2019],50,62,28,12,4,5,3,9,18,,22,111,41,51,31,11,1,3,2,5,16,,17,102,6,4,6,6,0,ITA,Andreas,,Seppi,3,4,6,4,3,0,USA,Steve,31,Johnson,1,2565,Round of 128
[2019],44,60,20,12,6,11,5,12,13,,19,117,40,58,25,12,5,9,7,8,12,,17,102,1,6,6,6,0,AUS,Matthew,,Ebden,3,6,4,3,4,0,DEU,Jan-Lennard,,Struff,1,2565,Round of 128
[2019],35,47,16,10,8,3,8,13,10,,18,93,18,41,10,2,1,4,1,4,3,,4,52,6,6,6,0,0,FRA,Gael,30,Monfils,3,0,4,0,0,0,BIH,Damir,,Dzumhur,0,2565,Round of 128
[2019],74,108,27,10,4,2,4,6,18,,23,157,56,76,33,18,3,5,4,5,17,,20,144,6,7,4,6,0,JPN,Yoshihito,,Nishioka,3,4,6,6,4,0,USA,Tennys,,Sandgren,1,2565,Round of 128
[2019],48,77,24,6,3,2,5,8,14,,17,107,68,86,12,11,5,3,6,8,16,,22,127,3,6,6,2,0,ARG,Federico,,Delbonis,1,6,3,7,6,0,AUS,John,,Millman,3,2565,Round of 128
[2019],48,69,17,7,1,1,2,6,10,,11,94,50,66,23,14,4,1,3,8,14,,19,117,3,6,2,0,0,GBR,Cameron,,Norrie,0,6,7,6,0,0,USA,Taylor,,Fritz,3,2565,Round of 128
[2019],90,108,23,7,5,,5,8,25,,30,164,73,94,32,20,1,,3,8,21,,24,139,6,6,6,6,6,ESP,Roberto,22,Bautista Agut,3,4,4,7,7,2,GBR,Andy,,Murray,2,2565,Round of 128
[2019],49,63,19,24,4,2,5,7,14,,19,110,47,74,15,12,1,1,3,5,11,,12,87,6,6,7,0,0,HRV,Marin,6,Cilic,3,2,4,6,0,0,AUS,Bernard,,Tomic,0,2565,Round of 128
[2019],46,71,15,4,,1,1,4,11,,11,81,38,46,24,14,,2,3,6,15,,18,100,3,4,4,0,0,UZB,Denis,,Istomin,0,6,6,6,0,0,CHE,Roger,3,Federer,3,2565,Round of 128
[2019],33,51,16,9,,,1,4,8,,8,59,40,42,16,20,,,7,6,14,,19,93,0,5,3,0,0,CZE,Jiri,,Vesely,0,6,7,6,0,0,USA,Ryan,,Harrison,3,2565,Round of 128
[2019],53,70,16,11,3,,3,12,12,,17,107,42,65,17,7,2,,2,6,11,,13,92,7,7,3,0,0,ITA,Fabio,12,Fognini,0,6,6,1,0,0,ESP,Jaume,,Munar,0,2565,Round of 128
[2019],65,83,32,21,1,6,3,5,20,,21,125,68,79,31,19,1,5,3,7,21,,24,141,6,6,6,3,0,CHL,Nicolas,,Jarry,1,7,7,4,6,0,ARG,Leonardo,,Mayer,3,2565,Round of 128
[2019],51,71,23,8,7,12,9,7,13,,21,138,43,68,26,2,3,5,3,8,10,,13,114,4,7,6,4,0,BLR,Ilya,,Ivashka,0,6,6,1,0,0,TUN,Malek,,Jaziri,0,2565,Round of 128
[2019],95,111,26,39,1,5,3,5,23,,27,152,89,109,25,14,1,4,2,7,23,,25,151,6,7,7,7,0,HRV,Ivo,,Karlovic,3,7,6,6,6,0,POL,Hubert,,Hurkacz,1,2565,Round of 128
[2019],65,87,19,24,2,8,2,7,15,,17,116,56,72,28,21,5,3,9,10,18,,24,138,7,6,3,1,0,USA,Sam,,Querrey,1,5,7,6,6,0,FRA,Pierre-Hugues,,Herbert,3,2565,Round of 128
[2019],53,81,26,4,2,2,3,6,14,,17,125,66,84,27,14,5,4,4,7,19,,24,139,3,4,7,3,0,ESP,Albert,,Ramos-Vinolas,1,6,6,6,6,0,HUN,Marton,,Fucsovics,3,2565,Round of 128
[2019],27,46,7,6,,4,1,4,4,,4,54,34,43,18,7,,4,5,7,11,,18,92,1,2,1,0,0,ZAF,Lloyd,,Harris,0,6,6,6,0,0,RUS,Daniil,15,Medvedev,3,2565,Round of 128
[2019],42,65,22,11,2,9,3,11,12,,15,100,53,73,20,6,8,3,10,11,16,,24,132,6,7,0,2,0,POL,Kamil,,Majchrzak,0,3,6,6,6,3,JPN,Kei,8,Nishikori,0,2565,Round of 128
[2019],43,51,15,16,,3,5,6,14,,18,95,38,62,9,11,,1,1,4,9,,9,68,6,6,6,0,0,HRV,Borna,11,Coric,3,1,4,4,0,0,BEL,Steve,,Darcis,0,2565,Round of 128
[2019],85,105,25,10,6,2,3,7,24,,30,163,77,104,32,22,1,4,2,6,20,,23,144,6,6,6,6,6,KOR,Hyeon,24,Chung,3,7,7,3,2,4,USA,Bradley,,Klahn,2,2565,Round of 128
[2019],78,113,33,18,4,5,3,7,22,,26,171,83,120,34,19,4,1,5,7,22,,28,176,6,6,6,6,2,ARG,Guido,,Pella,2,7,4,7,4,6,PRT,Joao,,Sousa,3,2565,Round of 128
[2019],52,63,23,22,6,3,5,7,16,,22,123,46,75,17,13,2,5,3,7,11,,13,90,4,6,6,6,0,AUS,Alex,,Bolt,3,6,3,2,2,0,USA,Jack,,Sock,1,2565,Round of 128
[2019],79,102,34,25,2,7,5,6,22,,25,161,83,108,25,20,3,3,3,6,24,,27,170,7,6,3,5,4,ITA,Luca,,Vanni,2,6,2,6,7,6,ESP,Pablo,23,Carreno Busta,3,2565,Round of 128
[2019],56,79,26,15,2,2,3,8,15,,18,126,64,82,33,13,5,3,5,9,19,,25,145,7,4,1,6,0,SRB,Laslo,,Djere,1,6,6,6,7,0,RUS,Evgeny,,Donskoy,3,2565,Round of 128
[2019],34,50,22,4,1,5,3,6,11,,12,82,46,54,21,10,4,3,5,7,14,,19,104,6,4,2,0,0,USA,Bjorn,,Fratangelo,0,7,6,6,0,0,FRA,Gilles,29,Simon,3,2565,Round of 128
[2019],38,46,14,11,6,6,8,6,12,,18,94,35,53,7,7,2,2,2,6,7,,9,67,6,6,6,0,0,DEU,Alexander,4,Zverev,3,4,1,4,0,0,SVN,Aljaz,,Bedene,0,2565,Round of 128
[2019],40,55,12,2,1,7,3,5,10,,11,75,49,58,17,15,4,3,3,12,14,,19,102,2,3,6,0,0,ESP,Pablo,,Andujar,0,6,6,7,0,0,CAN,Denis,25,Shapovalov,3,2565,Round of 128
[2019],31,40,12,9,8,3,8,7,10,,18,88,26,50,12,3,1,3,2,5,3,,4,57,6,6,6,0,0,BEL,David,21,Goffin,3,0,2,2,0,0,CHL,Cristian,,Garin,0,2565,Round of 128
[2019],29,39,9,,2,2,2,6,7,,9,64,34,53,7,,2,1,3,6,7,,9,64,5,4,0,0,0,JPN,Taro,,Daniel,0,7,2,0,0,0,AUS,Thanasi,,Kokkinakis,0,2565,Round of 128
[2019],46,58,15,20,6,1,5,11,13,,19,102,30,50,15,4,2,2,3,7,8,,10,73,6,7,6,0,0,FRA,Lucas,28,Pouille,3,1,5,4,0,0,KAZ,Mikhail,,Kukushkin,0,2565,Round of 128
[2019],34,45,13,10,1,3,3,4,10,,11,73,47,54,15,11,4,3,5,6,14,,18,91,3,4,4,0,0,ESP,Marcel,,Granollers,0,6,6,6,0,0,ROU,Marius,,Copil,3,2565,Round of 128
[2019],41,52,23,10,,1,4,6,13,,18,95,35,58,7,2,,1,1,6,8,,8,68,6,6,6,0,0,DEU,Philipp,32,Kohlschreiber,3,2,2,4,0,0,CHN,Zhe,,Li,0,2565,Round of 128
[2019],52,57,18,23,,4,3,7,16,,19,109,55,75,19,8,,5,1,6,14,,14,93,6,6,7,0,0,FRA,Jo-Wilfried,,Tsonga,3,4,4,6,0,0,SVK,Martin,,Klizan,0,2565,Round of 128
[2019],98,126,30,29,3,8,3,7,24,,29,185,94,117,36,20,3,7,3,7,25,,29,189,3,7,6,6,7,FRA,Jeremy,,Chardy,3,6,6,4,7,6,FRA,Ugo,,Humbert,2,2565,Round of 128
[2019],63,77,21,20,6,3,4,6,16,,23,132,60,90,28,10,6,3,9,9,17,,23,134,4,0,6,7,6,SRB,Filip,,Krajinovic,3,6,6,1,6,4,ITA,Marco,17,Cecchinato,2,2565,Round of 128
[2019],56,65,24,16,,4,3,8,17,,20,121,55,79,25,10,,1,1,5,15,,15,97,7,7,6,0,0,AUS,Alexei,,Popyrin,3,5,6,4,0,0,DEU,Mischa,,Zverev,0,2565,Round of 128
[2019],15,22,11,3,1,1,2,5,5,,6,42,20,25,6,4,2,4,3,6,5,,7,43,3,3,0,0,0,CHE,Stan,,Wawrinka,0,6,1,0,0,0,LVA,Ernests,,Gulbis,0,2565,Round of 128
[2019],40,58,13,13,6,1,5,8,12,,18,86,25,41,11,3,1,1,2,6,6,,7,60,6,6,6,0,0,DEU,Maximilian,,Marterer,3,3,1,3,0,0,FRA,,,,0,2565,Round of 128
[2019],42,50,9,6,6,2,5,6,12,,18,109,47,82,12,2,1,2,2,4,6,,7,73,6,6,6,0,0,SRB,Novak,1,Djokovic,3,3,2,2,0,0,USA,Mitchell,,Krueger,0,2565,Round of 128
[2019],52,70,15,15,,2,1,5,14,,14,78,51,58,18,30,,1,3,6,16,,19,93,4,6,4,0,0,AUS,Nick,,Kyrgios,0,6,7,6,0,0,CAN,Milos,16,Raonic,3,2565,Round of 128
[2019],60,78,33,22,5,5,7,8,18,,23,166,68,103,38,9,5,13,4,6,19,,24,166,4,3,7,6,3,FRA,Benoit,,Paire,2,6,6,5,1,6,AUT,Dominic,7,Thiem,3,2565,Round of 128
[2019],49,75,28,13,6,7,3,5,16,,22,131,61,85,22,9,7,12,3,6,17,,24,137,6,3,6,4,3,ITA,Stefano,,Travaglia,2,3,6,3,6,6,GEO,Nikoloz,19,Basilashvili,3,2565,Round of 64
[2019],73,108,29,17,7,6,5,7,18,,26,172,81,117,25,11,9,5,7,6,19,,28,181,4,5,6,7,4,USA,Denis,,Kudla,2,6,7,3,6,6,ARG,Diego,18,Schwartzman,3,2565,Round of 64
[2019],50,63,24,14,4,2,5,11,17,,21,129,56,88,20,8,2,3,5,8,14,,16,101,6,2,6,7,0,GRC,Stefanos,14,Tsitsipas,3,3,6,2,5,0,SRB,Viktor,,Troicki,1,2565,Round of 64
[2019],44,67,10,11,2,3,3,4,9,,11,78,40,53,13,14,6,3,4,7,12,,18,99,3,4,4,0,0,AUS,Jordan,,Thompson,0,6,6,6,0,0,ITA,Andreas,,Seppi,3,2565,Round of 64
[2019],63,81,26,25,6,6,3,5,19,,25,152,70,110,18,9,3,2,2,7,16,,20,134,7,6,6,6,0,HRV,Marin,6,Cilic,3,5,7,4,4,0,USA,Mackenzie,,McDonald,1,2565,Round of 64
[2019],37,42,15,7,,1,5,14,13,,18,82,26,40,14,4,,2,1,6,7,,7,50,6,6,6,0,0,CZE,,,,3,1,3,3,0,0,NLD,Robin,,Haase,0,2565,Round of 64
[2019],64,88,23,13,2,4,5,11,17,,19,118,66,83,17,10,4,2,3,6,19,,23,130,6,4,4,5,0,ZAF,Kevin,5,Anderson,1,4,6,6,7,0,USA,Frances,,Tiafoe,3,2565,Round of 64
[2019],29,51,17,2,2,1,3,4,8,,10,79,47,62,21,4,5,3,5,11,13,,19,105,1,6,3,0,0,MDA,Radu,,Albot,0,6,7,6,0,0,ESP,Fernando,26,Verdasco,3,2565,Round of 64
[2019],51,70,21,4,1,,3,6,14,,15,95,52,62,24,11,2,,3,8,16,,20,119,6,6,3,0,0,GBR,Daniel,,Evans,0,7,7,6,0,0,CHE,Roger,3,Federer,3,2565,Round of 64
[2019],83,116,29,22,1,6,3,6,20,,22,170,89,122,30,15,3,3,5,8,21,,26,175,3,7,6,6,0,FRA,Gael,30,Monfils,1,6,6,7,7,0,USA,Taylor,,Fritz,3,2565,Round of 64
[2019],34,66,11,4,2,2,3,8,7,,9,86,42,65,17,15,7,4,5,9,11,,18,107,3,3,3,0,0,JPN,Yoshihito,,Nishioka,0,6,6,6,0,0,RUS,Karen,10,Khachanov,3,2565,Round of 64
[2019],104,131,18,2,3,4,3,7,24,,28,172,93,109,25,67,1,8,3,6,23,,25,162,6,6,6,3,7,ITA,Thomas,,Fabbiano,3,7,2,4,6,6,USA,Reilly,,Opelka,2,2565,Round of 64
[2019],74,105,24,10,7,2,9,10,20,,27,167,69,108,31,12,3,4,3,9,17,,21,150,6,6,3,6,6,ESP,Roberto,22,Bautista Agut,3,3,1,6,7,4,AUS,John,,Millman,2,2565,Round of 64
[2019],81,97,20,8,,2,3,8,22,,25,157,74,101,22,15,,8,1,5,17,,18,128,6,6,6,7,0,BGR,Grigor,20,Dimitrov,3,3,7,3,5,0,URY,Pablo,,Cuevas,1,2565,Round of 64
[2019],76,112,31,5,7,7,5,7,21,,28,170,65,101,29,7,4,2,3,7,17,,22,159,6,6,6,4,6,AUS,Alex,27,de Minaur,3,4,2,7,6,3,CHE,Henri,,Laaksonen,2,2565,Round of 64
[2019],33,50,8,7,,3,1,5,7,,7,63,43,53,16,6,,4,3,7,13,,18,93,3,2,2,0,0,AUS,Matthew,,Ebden,0,6,6,6,0,0,ESP,Rafael,2,Nadal,3,2565,Round of 64
[2019],105,135,21,58,2,3,3,11,27,,29,162,103,131,19,8,1,2,3,6,27,,30,166,3,6,7,7,6,HRV,Ivo,,Karlovic,2,6,7,5,5,7,JPN,Kei,8,Nishikori,3,2565,Round of 64
[2019],82,112,43,20,2,6,3,7,26,,28,181,99,129,26,28,2,1,3,7,26,,29,189,5,6,6,7,4,DEU,Philipp,32,Kohlschreiber,2,7,4,7,5,6,PRT,Joao,,Sousa,3,2565,Round of 64
[2019],90,116,32,27,2,2,3,7,22,,25,161,93,114,22,38,2,7,3,5,22,,27,163,7,6,6,6,0,CHE,Stan,,Wawrinka,1,6,7,7,7,0,CAN,Milos,16,Raonic,3,2565,Round of 64
[2019],41,56,20,11,2,10,4,10,9,,11,86,39,47,18,5,6,3,4,8,12,,19,102,2,3,6,0,0,BLR,Ilya,,Ivashka,0,6,6,7,0,0,ESP,Pablo,23,Carreno Busta,3,2565,Round of 64
[2019],40,51,26,13,4,5,5,8,14,,18,98,38,55,13,11,1,4,2,4,10,,11,79,6,6,6,0,0,HRV,Borna,11,Coric,3,4,3,4,0,0,HUN,Marton,,Fucsovics,0,2565,Round of 64
[2019],63,79,14,5,2,3,3,8,16,,20,113,48,65,20,13,1,2,3,7,14,,15,93,7,6,7,0,0,ITA,Fabio,12,Fognini,3,6,3,6,0,0,ARG,Leonardo,,Mayer,0,2565,Round of 64
[2019],38,63,19,2,3,1,4,6,11,,14,88,50,64,15,13,5,3,3,12,14,,19,102,2,6,2,4,0,KOR,Hyeon,24,Chung,1,6,1,6,6,0,FRA,Pierre-Hugues,,Herbert,3,2565,Round of 64
[2019],61,93,23,11,3,3,3,8,13,,16,126,54,78,26,15,4,2,3,7,14,,20,142,4,6,6,0,0,RUS,Evgeny,,Donskoy,0,6,7,7,0,0,SRB,Filip,,Krajinovic,3,2565,Round of 64
[2019],73,96,8,12,5,2,5,10,19,,24,126,69,103,9,20,2,3,3,6,16,,18,109,5,7,6,6,0,BEL,David,21,Goffin,3,7,5,2,4,0,ROU,Marius,,Copil,1,2565,Round of 64
[2019],58,85,38,11,5,3,4,6,19,,25,174,86,124,31,14,6,9,5,7,20,,26,173,2,6,4,7,6,AUS,Alex,,Bolt,3,6,4,6,6,4,FRA,Gilles,29,Simon,2,2565,Round of 64
[2019],80,93,26,15,1,5,3,7,22,,25,148,75,97,37,21,1,4,3,6,22,,23,147,7,7,5,6,0,FRA,Lucas,28,Pouille,3,6,6,7,4,0,DEU,Maximilian,,Marterer,1,2565,Round of 64
[2019],40,50,12,6,,4,1,6,12,,12,78,60,71,13,16,,4,3,7,16,,19,99,3,6,3,0,0,JPN,Taro,,Daniel,0,6,7,6,0,0,CAN,Denis,25,Shapovalov,3,2565,Round of 64
[2019],41,53,21,13,,3,4,14,12,,15,95,41,65,8,1,,2,1,5,9,,9,74,7,6,2,0,0,AUS,Alexei,,Popyrin,0,5,4,0,0,0,AUT,Dominic,7,Thiem,0,2565,Round of 64
[2019],96,121,23,30,5,12,5,8,24,,30,177,86,119,29,14,3,3,3,6,21,,25,163,7,6,5,6,6,DEU,Alexander,4,Zverev,3,6,4,7,7,1,FRA,Jeremy,,Chardy,2,2565,Round of 64
[2019],28,41,14,4,,4,1,5,9,,9,54,36,41,17,10,,1,7,13,13,,18,88,3,3,3,0,0,USA,Ryan,,Harrison,0,6,6,6,0,0,RUS,Daniil,15,Medvedev,3,2565,Round of 64
[2019],47,66,16,12,5,1,3,7,14,,19,100,39,56,16,10,2,1,2,6,10,,12,79,6,7,6,0,0,SRB,Novak,1,Djokovic,3,3,5,4,0,0,FRA,Jo-Wilfried,,Tsonga,0,2565,Round of 64
[2019],65,84,26,18,3,1,3,9,18,,22,136,54,77,31,14,2,6,3,8,17,,19,125,6,3,7,6,0,GRC,Stefanos,14,Tsitsipas,3,3,6,6,4,0,GEO,Nikoloz,19,Basilashvili,1,2565,Round of 32
[2019],68,82,30,19,3,1,3,6,21,,24,139,59,76,26,8,1,2,3,6,18,,19,130,5,6,7,6,0,CZE,,,,3,7,3,5,4,0,ARG,Diego,18,Schwartzman,1,2565,Round of 32
[2019],28,45,20,8,,,1,6,9,,9,61,40,42,17,11,,,5,7,14,,19,87,2,5,2,0,0,USA,Taylor,,Fritz,0,6,7,6,0,0,CHE,Roger,3,Federer,3,2565,Round of 32
[2019],68,85,31,16,5,5,3,8,23,,28,148,72,98,28,19,2,4,3,7,20,,23,139,6,6,4,6,6,USA,Frances,,Tiafoe,3,7,3,6,4,3,ITA,Andreas,,Seppi,2,2565,Round of 32
[2019],46,54,18,13,4,3,3,7,14,,19,101,38,58,23,4,2,2,2,4,12,,14,81,7,6,6,0,0,BGR,Grigor,20,Dimitrov,3,6,4,4,0,0,ITA,Thomas,,Fabbiano,0,2565,Round of 32
[2019],47,57,14,5,5,2,3,8,14,,19,105,35,53,21,8,2,5,2,5,11,,13,81,6,7,6,0,0,ESP,Roberto,22,Bautista Agut,3,4,5,4,0,0,RUS,Karen,10,Khachanov,0,2565,Round of 32
[2019],34,55,16,3,,2,1,4,7,,7,76,53,66,8,6,,6,7,5,13,,18,105,1,2,4,0,0,AUS,Alex,27,de Minaur,0,6,6,6,0,0,ESP,Rafael,2,Nadal,3,2565,Round of 32
[2019],73,89,33,8,4,5,5,8,21,,26,167,77,113,28,27,3,5,3,6,19,,22,152,4,3,6,7,6,HRV,Marin,6,Cilic,3,6,6,1,6,3,ESP,Fernando,26,Verdasco,2,2565,Round of 32
[2019],32,57,15,4,3,2,2,5,8,,11,74,48,56,10,7,6,2,4,9,12,,19,103,2,6,3,0,0,BEL,David,21,Goffin,0,6,7,6,0,0,RUS,Daniil,15,Medvedev,3,2565,Round of 32
[2019],36,49,15,9,1,1,3,6,8,,9,71,40,52,20,3,5,3,9,9,13,,19,97,6,1,2,0,0,PRT,Joao,,Sousa,0,7,6,6,0,0,JPN,Kei,8,Nishikori,3,2565,Round of 32
